domain,device,slot,size,bidder,account_id,domain_id,slot_id,ab_tests,media_type
tripsavvy.com,mobile,mob-adhesive-banner-fixed/tier1,,Index Exchange,,,830469,,
tripsavvy.com,mobile,mob-adhesive-banner-fixed/tier1,,OneMobile,,8a9698d2018180ffd7df026a9eae002f,8a9699180181811f0fc81fe1dd27005b,,
tripsavvy.com,mobile,mob-adhesive-banner-fixed/tier1,,Pubmatic,158139,,4515380,,
tripsavvy.com,mobile,mob-adhesive-banner-fixed/tier1,,Roundel,382319,,,,
tripsavvy.com,mobile,mob-adhesive-banner-fixed/tier1,,Rubicon Project,7499,426894,2442808,,
tripsavvy.com,mobile,mob-adhesive-banner-fixed/tier1,,TrustX,,,351706,,
tripsavvy.com,mobile,mob-square-fixed/tier1,,AppNexus,,,25482939,,
tripsavvy.com,mobile,mob-square-fixed/tier1,,Index Exchange,,,830475,,
tripsavvy.com,mobile,mob-square-fixed/tier1,,OneMobile,,8a9698d2018180ffd7df026a9eae002f,8a9699180181811f0fc81fe1de33005c,,
tripsavvy.com,mobile,mob-square-fixed/tier1,,Pubmatic,158139,,4515265,,
tripsavvy.com,mobile,mob-square-fixed/tier1,,Roundel,382319,,,,
tripsavvy.com,mobile,mob-square-fixed/tier1,,Rubicon Project,7499,426894,2442810,,
tripsavvy.com,mobile,mob-square-fixed/tier1,,TrustX,,,351707,,
tripsavvy.com,mobile,mob-square-fixed/tier2,,AppNexus,,,25482940,,
tripsavvy.com,mobile,mob-square-fixed/tier2,,Index Exchange,,,830471,,
tripsavvy.com,mobile,mob-square-fixed/tier2,,OneMobile,,8a9698d2018180ffd7df026a9eae002f,8a9699180181811f0fc81fe1df40005d,,
tripsavvy.com,mobile,mob-square-fixed/tier2,,Pubmatic,158139,,4515266,,
tripsavvy.com,mobile,mob-square-fixed/tier2,,Roundel,382319,,,,
tripsavvy.com,mobile,mob-square-fixed/tier2,,Rubicon Project,7499,426894,2442812,,
tripsavvy.com,mobile,mob-square-fixed/tier2,,TrustX,,,351708,,
tripsavvy.com,mobile,mob-square-fixed/tier3,,AppNexus,,,25482941,,
tripsavvy.com,mobile,mob-square-fixed/tier3,,Index Exchange,,,830476,,
tripsavvy.com,mobile,mob-square-fixed/tier3,,OneMobile,,8a9698d2018180ffd7df026a9eae002f,8a9699180181811f0fc81fe1e049005e,,
tripsavvy.com,mobile,mob-square-fixed/tier3,,Pubmatic,158139,,4515267,,
tripsavvy.com,mobile,mob-square-fixed/tier3,,Roundel,382319,,,,
tripsavvy.com,mobile,mob-square-fixed/tier3,,Rubicon Project,7499,426894,2442814,,
tripsavvy.com,mobile,mob-square-fixed/tier3,,TrustX,,,351709,,
tripsavvy.com,mobile,mob-square-fixed/tier4,,AppNexus,,,25482942,,
tripsavvy.com,mobile,mob-square-fixed/tier4,,Index Exchange,,,830472,,
tripsavvy.com,mobile,mob-square-fixed/tier4,,OneMobile,,8a9698d2018180ffd7df026a9eae002f,8a96954b0181816c07786db04705008a,,
tripsavvy.com,mobile,mob-square-fixed/tier4,,Pubmatic,158139,,4515268,,
tripsavvy.com,mobile,mob-square-fixed/tier4,,Roundel,382319,,,,
tripsavvy.com,mobile,mob-square-fixed/tier4,,Rubicon Project,7499,426894,2442816,,
tripsavvy.com,mobile,mob-square-fixed/tier4,,TrustX,,,351711,,
tripsavvy.com,mobile,mob-square-flex/tier1,,AppNexus,,,25482943,,
tripsavvy.com,mobile,mob-square-flex/tier1,,Index Exchange,,,830486,,
tripsavvy.com,mobile,mob-square-flex/tier1,,OneMobile,,8a9698d2018180ffd7df026a9eae002f,8a9691530181816c028c6db0486e006f,,
tripsavvy.com,mobile,mob-square-flex/tier1,,Pubmatic,158139,,4515269,,
tripsavvy.com,mobile,mob-square-flex/tier1,,Roundel,382319,,,,
tripsavvy.com,mobile,mob-square-flex/tier1,,Rubicon Project,7499,426894,2442818,,
tripsavvy.com,mobile,mob-square-flex/tier1,,TrustX,,,351710,,
tripsavvy.com,mobile,mob-square-flex/tier2,,AppNexus,,,25482944,,
tripsavvy.com,mobile,mob-square-flex/tier2,,Index Exchange,,,830478,,
tripsavvy.com,mobile,mob-square-flex/tier2,,OneMobile,,8a9698d2018180ffd7df026a9eae002f,8a9699f00181816bfdbd6db04a1a0085,,
tripsavvy.com,mobile,mob-square-flex/tier2,,Pubmatic,158139,,4515270,,
tripsavvy.com,mobile,mob-square-flex/tier2,,Roundel,382319,,,,
tripsavvy.com,mobile,mob-square-flex/tier2,,Rubicon Project,7499,426894,2442820,,
tripsavvy.com,mobile,mob-square-flex/tier2,,TrustX,,,351712,,
tripsavvy.com,mobile,mob-square-flex/tier3,,AppNexus,,,25482945,,
tripsavvy.com,mobile,mob-square-flex/tier3,,Index Exchange,,,830479,,
tripsavvy.com,mobile,mob-square-flex/tier3,,OneMobile,,8a9698d2018180ffd7df026a9eae002f,8a9699180181811f0fc81fe1e49b0062,,
tripsavvy.com,mobile,mob-square-flex/tier3,,Pubmatic,158139,,4515271,,
tripsavvy.com,mobile,mob-square-flex/tier3,,Roundel,382319,,,,
tripsavvy.com,mobile,mob-square-flex/tier3,,Rubicon Project,7499,426894,2442822,,
tripsavvy.com,mobile,mob-square-flex/tier3,,TrustX,,,351714,,
tripsavvy.com,mobile,mob-square-flex/tier4,,AppNexus,,,25482946,,
tripsavvy.com,mobile,mob-square-flex/tier4,,Index Exchange,,,830487,,
tripsavvy.com,mobile,mob-square-flex/tier4,,OneMobile,,8a9698d2018180ffd7df026a9eae002f,8a9691530181816c028c6db04d020070,,
tripsavvy.com,mobile,mob-square-flex/tier4,,Pubmatic,158139,,4515272,,
tripsavvy.com,mobile,mob-square-flex/tier4,,Roundel,382319,,,,
tripsavvy.com,mobile,mob-square-flex/tier4,,Rubicon Project,7499,426894,2442824,,
tripsavvy.com,mobile,mob-square-flex/tier4,,TrustX,,,351713,,
tripsavvy.com,mobile,mob-squarefooter-fixed/tier1,,AppNexus,,,25482939,,
tripsavvy.com,mobile,mob-squarefooter-fixed/tier1,,Index Exchange,,,830475,,
tripsavvy.com,mobile,mob-squarefooter-fixed/tier1,,OneMobile,,8a9698d2018180ffd7df026a9eae002f,8a9699180181811f0fc81fe1de33005c,,
tripsavvy.com,mobile,mob-squarefooter-fixed/tier1,,Pubmatic,158139,,4515265,,
tripsavvy.com,mobile,mob-squarefooter-fixed/tier1,,Roundel,382319,,,,
tripsavvy.com,mobile,mob-squarefooter-fixed/tier1,,Rubicon Project,7499,426894,2442810,,
tripsavvy.com,mobile,mob-squarefooter-fixed/tier1,,TrustX,,,351707,,
tripsavvy.com,mobile,mob-squarefooter-fixed/tier2,,AppNexus,,,25482940,,
tripsavvy.com,mobile,mob-squarefooter-fixed/tier2,,Index Exchange,,,830471,,
tripsavvy.com,mobile,mob-squarefooter-fixed/tier2,,OneMobile,,8a9698d2018180ffd7df026a9eae002f,8a9699180181811f0fc81fe1df40005d,,
tripsavvy.com,mobile,mob-squarefooter-fixed/tier2,,Pubmatic,158139,,4515266,,
tripsavvy.com,mobile,mob-squarefooter-fixed/tier2,,Roundel,382319,,,,
tripsavvy.com,mobile,mob-squarefooter-fixed/tier2,,Rubicon Project,7499,426894,2442812,,
tripsavvy.com,mobile,mob-squarefooter-fixed/tier2,,TrustX,,,351708,,
tripsavvy.com,mobile,mob-squarefooter-fixed/tier3,,AppNexus,,,25482941,,
tripsavvy.com,mobile,mob-squarefooter-fixed/tier3,,Index Exchange,,,830476,,
tripsavvy.com,mobile,mob-squarefooter-fixed/tier3,,OneMobile,,8a9698d2018180ffd7df026a9eae002f,8a9699180181811f0fc81fe1e049005e,,
tripsavvy.com,mobile,mob-squarefooter-fixed/tier3,,Pubmatic,158139,,4515267,,
tripsavvy.com,mobile,mob-squarefooter-fixed/tier3,,Roundel,382319,,,,
tripsavvy.com,mobile,mob-squarefooter-fixed/tier3,,Rubicon Project,7499,426894,2442814,,
tripsavvy.com,mobile,mob-squarefooter-fixed/tier3,,TrustX,,,351709,,
tripsavvy.com,mobile,mob-squarefooter-fixed/tier4,,AppNexus,,,25482942,,
tripsavvy.com,mobile,mob-squarefooter-fixed/tier4,,Index Exchange,,,830472,,
tripsavvy.com,mobile,mob-squarefooter-fixed/tier4,,OneMobile,,8a9698d2018180ffd7df026a9eae002f,8a96954b0181816c07786db04705008a,,
tripsavvy.com,mobile,mob-squarefooter-fixed/tier4,,Pubmatic,158139,,4515268,,
tripsavvy.com,mobile,mob-squarefooter-fixed/tier4,,Roundel,382319,,,,
tripsavvy.com,mobile,mob-squarefooter-fixed/tier4,,Rubicon Project,7499,426894,2442816,,
tripsavvy.com,mobile,mob-squarefooter-fixed/tier4,,TrustX,,,351711,,
tripsavvy.com,mobile,preroll,,AppNexus,,,25482947,,instream
tripsavvy.com,mobile,preroll,,Index Exchange,,,830483,,instream
tripsavvy.com,mobile,preroll,,Pubmatic,158139,,4515273,,instream
tripsavvy.com,mobile,preroll,,Roundel,578566,,,,instream
tripsavvy.com,mobile,preroll,,Rubicon Project,7499,426894,2442826,,instream
tripsavvy.com,mobile,preroll,,TrustX,,,351826,,instream
verywellfamily.com,"pc,tablet",leaderboard-fixed/tier1,,AppNexus,,,25482948,,
verywellfamily.com,"pc,tablet",leaderboard-fixed/tier1,,Index Exchange,,,830484,,
verywellfamily.com,"pc,tablet",leaderboard-fixed/tier1,,OneMobile,,8a9691af018180ffdca0026aa04c0041,8a9698d2018180ffd7df028c6f7300b9,,
verywellfamily.com,"pc,tablet",leaderboard-fixed/tier1,,Pubmatic,158139,,4515381,,
verywellfamily.com,"pc,tablet",leaderboard-fixed/tier1,,Roundel,382319,,,,
verywellfamily.com,"pc,tablet",leaderboard-fixed/tier1,,Rubicon Project,7499,426896,2442828,,
verywellfamily.com,"pc,tablet",leaderboard-fixed/tier1,,TrustX,,,351715,,
verywellfamily.com,"pc,tablet",leaderboard-fixed/tier2,,AppNexus,,,25482949,,
verywellfamily.com,"pc,tablet",leaderboard-fixed/tier2,,Index Exchange,,,830493,,
verywellfamily.com,"pc,tablet",leaderboard-fixed/tier2,,OneMobile,,8a9691af018180ffdca0026aa04c0041,8a9694b2018180ffe245028c712c00d0,,
verywellfamily.com,"pc,tablet",leaderboard-fixed/tier2,,Pubmatic,158139,,4515274,,
verywellfamily.com,"pc,tablet",leaderboard-fixed/tier2,,Roundel,382319,,,,
verywellfamily.com,"pc,tablet",leaderboard-fixed/tier2,,Rubicon Project,7499,426896,2442830,,
verywellfamily.com,"pc,tablet",leaderboard-fixed/tier2,,TrustX,,,351716,,
verywellfamily.com,"pc,tablet",leaderboard-fixed/tier3,,AppNexus,,,25482950,,
verywellfamily.com,"pc,tablet",leaderboard-fixed/tier3,,Index Exchange,,,830491,,
verywellfamily.com,"pc,tablet",leaderboard-fixed/tier3,,OneMobile,,8a9691af018180ffdca0026aa04c0041,8a9691af018180ffdca0028c72ea00be,,
verywellfamily.com,"pc,tablet",leaderboard-fixed/tier3,,Pubmatic,158139,,4515275,,
verywellfamily.com,"pc,tablet",leaderboard-fixed/tier3,,Roundel,382319,,,,
verywellfamily.com,"pc,tablet",leaderboard-fixed/tier3,,Rubicon Project,7499,426896,2442832,,
verywellfamily.com,"pc,tablet",leaderboard-fixed/tier3,,TrustX,,,351717,,
verywellfamily.com,"pc,tablet",leaderboard-fixed/tier4,,AppNexus,,,25482951,,
verywellfamily.com,"pc,tablet",leaderboard-fixed/tier4,,Index Exchange,,,830500,,
verywellfamily.com,"pc,tablet",leaderboard-fixed/tier4,,OneMobile,,8a9691af018180ffdca0026aa04c0041,8a9698d2018180ffd7df028c749d00ba,,
verywellfamily.com,"pc,tablet",leaderboard-fixed/tier4,,Pubmatic,158139,,4515276,,
verywellfamily.com,"pc,tablet",leaderboard-fixed/tier4,,Roundel,382319,,,,
verywellfamily.com,"pc,tablet",leaderboard-fixed/tier4,,Rubicon Project,7499,426896,2442834,,
verywellfamily.com,"pc,tablet",leaderboard-fixed/tier4,,TrustX,,,351718,,
verywellfamily.com,"pc,tablet",leaderboard-flex/tier1,,AppNexus,,,25482952,,
verywellfamily.com,"pc,tablet",leaderboard-flex/tier1,,Index Exchange,,,830495,,
verywellfamily.com,"pc,tablet",leaderboard-flex/tier1,,OneMobile,,8a9691af018180ffdca0026aa04c0041,8a9694b2018180ffe245028c764100d1,,
verywellfamily.com,"pc,tablet",leaderboard-flex/tier1,,Pubmatic,158139,,4515277,,
verywellfamily.com,"pc,tablet",leaderboard-flex/tier1,,Roundel,382319,,,,
verywellfamily.com,"pc,tablet",leaderboard-flex/tier1,,Rubicon Project,7499,426896,2442836,,
verywellfamily.com,"pc,tablet",leaderboard-flex/tier1,,TrustX,,,351719,,
verywellfamily.com,"pc,tablet",leaderboardac/tier2,,AppNexus,,,25482952,,
verywellfamily.com,"pc,tablet",leaderboardac/tier2,,Index Exchange,,,830495,,
verywellfamily.com,"pc,tablet",leaderboardac/tier2,,OneMobile,,8a9691af018180ffdca0026aa04c0041,8a9694b2018180ffe245028c764100d1,,
verywellfamily.com,"pc,tablet",leaderboardac/tier2,,Pubmatic,158139,,4515277,,
verywellfamily.com,"pc,tablet",leaderboardac/tier2,,Roundel,382319,,,,
verywellfamily.com,"pc,tablet",leaderboardac/tier2,,Rubicon Project,7499,426896,2442836,,
verywellfamily.com,"pc,tablet",leaderboardac/tier2,,TrustX,,,351719,,
verywellfamily.com,"pc,tablet",leaderboardfooter-flex/tier1,,AppNexus,,,25482948,,
verywellfamily.com,"pc,tablet",leaderboardfooter-flex/tier1,,Index Exchange,,,830484,,
verywellfamily.com,"pc,tablet",leaderboardfooter-flex/tier1,,OneMobile,,8a9691af018180ffdca0026aa04c0041,8a9698d2018180ffd7df028c6f7300b9,,
verywellfamily.com,"pc,tablet",leaderboardfooter-flex/tier1,,Pubmatic,158139,,4515381,,
verywellfamily.com,"pc,tablet",leaderboardfooter-flex/tier1,,Roundel,382319,,,,
verywellfamily.com,"pc,tablet",leaderboardfooter-flex/tier1,,Rubicon Project,7499,426896,2442828,,
verywellfamily.com,"pc,tablet",leaderboardfooter-flex/tier1,,TrustX,,,351715,,
verywellfamily.com,"pc,tablet",leaderboardfooter-flex/tier2,,AppNexus,,,25482949,,
verywellfamily.com,"pc,tablet",leaderboardfooter-flex/tier2,,Index Exchange,,,830493,,
verywellfamily.com,"pc,tablet",leaderboardfooter-flex/tier2,,OneMobile,,8a9691af018180ffdca0026aa04c0041,8a9694b2018180ffe245028c712c00d0,,
verywellfamily.com,"pc,tablet",leaderboardfooter-flex/tier2,,Pubmatic,158139,,4515274,,
verywellfamily.com,"pc,tablet",leaderboardfooter-flex/tier2,,Roundel,382319,,,,
verywellfamily.com,"pc,tablet",leaderboardfooter-flex/tier2,,Rubicon Project,7499,426896,2442830,,
verywellfamily.com,"pc,tablet",leaderboardfooter-flex/tier2,,TrustX,,,351716,,
verywellfamily.com,"pc,tablet",leaderboardfooter-flex/tier3,,AppNexus,,,25482950,,
verywellfamily.com,"pc,tablet",leaderboardfooter-flex/tier3,,Index Exchange,,,830491,,
verywellfamily.com,"pc,tablet",leaderboardfooter-flex/tier3,,OneMobile,,8a9691af018180ffdca0026aa04c0041,8a9691af018180ffdca0028c72ea00be,,
verywellfamily.com,"pc,tablet",leaderboardfooter-flex/tier3,,Pubmatic,158139,,4515275,,
verywellfamily.com,"pc,tablet",leaderboardfooter-flex/tier3,,Roundel,382319,,,,
verywellfamily.com,"pc,tablet",leaderboardfooter-flex/tier3,,Rubicon Project,7499,426896,2442832,,
verywellfamily.com,"pc,tablet",leaderboardfooter-flex/tier3,,TrustX,,,351717,,
verywellfamily.com,"pc,tablet",leaderboardfooter-flex/tier4,,AppNexus,,,25482951,,
verywellfamily.com,"pc,tablet",leaderboardfooter-flex/tier4,,Index Exchange,,,830500,,
verywellfamily.com,"pc,tablet",leaderboardfooter-flex/tier4,,OneMobile,,8a9691af018180ffdca0026aa04c0041,8a9698d2018180ffd7df028c749d00ba,,
verywellfamily.com,"pc,tablet",leaderboardfooter-flex/tier4,,Pubmatic,158139,,4515276,,
verywellfamily.com,"pc,tablet",leaderboardfooter-flex/tier4,,Roundel,382319,,,,
verywellfamily.com,"pc,tablet",leaderboardfooter-flex/tier4,,Rubicon Project,7499,426896,2442834,,
verywellfamily.com,"pc,tablet",leaderboardfooter-flex/tier4,,TrustX,,,351718,,
verywellfamily.com,"pc,tablet",preroll,,AppNexus,,,25482958,,instream
verywellfamily.com,"pc,tablet",preroll,,Index Exchange,,,830510,,instream
verywellfamily.com,"pc,tablet",preroll,,Pubmatic,158139,,4515283,,instream
verywellfamily.com,"pc,tablet",preroll,,Roundel,578566,,,,instream
verywellfamily.com,"pc,tablet",preroll,,Rubicon Project,7499,426896,2442848,,instream
verywellfamily.com,"pc,tablet",preroll,,TrustX,,,351827,,instream
verywellfamily.com,"pc,tablet",square-fixed/tier1,,AppNexus,,,25482953,,
verywellfamily.com,"pc,tablet",square-fixed/tier1,,Index Exchange,,,830497,,
verywellfamily.com,"pc,tablet",square-fixed/tier1,,OneMobile,,8a9691af018180ffdca0026aa04c0041,8a9691af018180ffdca0028c77fc00bf,,
verywellfamily.com,"pc,tablet",square-fixed/tier1,,Pubmatic,158139,,4515278,,
verywellfamily.com,"pc,tablet",square-fixed/tier1,,Roundel,382319,,,,
verywellfamily.com,"pc,tablet",square-fixed/tier1,,Rubicon Project,7499,426896,2442838,,
verywellfamily.com,"pc,tablet",square-fixed/tier1,,TrustX,,,351720,,
verywellfamily.com,"pc,tablet",square-fixed/tier2,,AppNexus,,,25482954,,
verywellfamily.com,"pc,tablet",square-fixed/tier2,,Index Exchange,,,830502,,
verywellfamily.com,"pc,tablet",square-fixed/tier2,,OneMobile,,8a9691af018180ffdca0026aa04c0041,8a9698d2018180ffd7df028c79c600bb,,
verywellfamily.com,"pc,tablet",square-fixed/tier2,,Pubmatic,158139,,4515279,,
verywellfamily.com,"pc,tablet",square-fixed/tier2,,Roundel,382319,,,,
verywellfamily.com,"pc,tablet",square-fixed/tier2,,Rubicon Project,7499,426896,2442840,,
verywellfamily.com,"pc,tablet",square-fixed/tier2,,TrustX,,,351721,,
verywellfamily.com,"pc,tablet",square-fixed/tier3,,AppNexus,,,25482955,,
verywellfamily.com,"pc,tablet",square-fixed/tier3,,Index Exchange,,,830508,,
verywellfamily.com,"pc,tablet",square-fixed/tier3,,OneMobile,,8a9691af018180ffdca0026aa04c0041,8a9694b2018180ffe245028c7b7c00d2,,
verywellfamily.com,"pc,tablet",square-fixed/tier3,,Pubmatic,158139,,4515280,,
verywellfamily.com,"pc,tablet",square-fixed/tier3,,Roundel,382319,,,,
verywellfamily.com,"pc,tablet",square-fixed/tier3,,Rubicon Project,7499,426896,2442842,,
verywellfamily.com,"pc,tablet",square-fixed/tier3,,TrustX,,,351723,,
verywellfamily.com,"pc,tablet",square-fixed/tier4,,AppNexus,,,25482956,,
verywellfamily.com,"pc,tablet",square-fixed/tier4,,Index Exchange,,,830506,,
verywellfamily.com,"pc,tablet",square-fixed/tier4,,OneMobile,,8a9691af018180ffdca0026aa04c0041,8a9691af018180ffdca0028c7d4e00c0,,
verywellfamily.com,"pc,tablet",square-fixed/tier4,,Pubmatic,158139,,4515281,,
verywellfamily.com,"pc,tablet",square-fixed/tier4,,Roundel,382319,,,,
verywellfamily.com,"pc,tablet",square-fixed/tier4,,Rubicon Project,7499,426896,2442844,,
verywellfamily.com,"pc,tablet",square-fixed/tier4,,TrustX,,,351722,,
verywellfamily.com,"pc,tablet",square-flex/tier1,,AppNexus,,,25482957,,
verywellfamily.com,"pc,tablet",square-flex/tier1,,Index Exchange,,,830507,,
verywellfamily.com,"pc,tablet",square-flex/tier1,,OneMobile,,8a9691af018180ffdca0026aa04c0041,8a9698d2018180ffd7df028c7f0600bc,,
verywellfamily.com,"pc,tablet",square-flex/tier1,,Pubmatic,158139,,4515282,,
verywellfamily.com,"pc,tablet",square-flex/tier1,,Roundel,382319,,,,
verywellfamily.com,"pc,tablet",square-flex/tier1,,Rubicon Project,7499,426896,2442846,,
verywellfamily.com,"pc,tablet",square-flex/tier1,,TrustX,,,351724,,
verywellfamily.com,mobile,mob-adhesive-banner-fixed/tier1,,AppNexus,,,25482959,,
verywellfamily.com,mobile,mob-adhesive-banner-fixed/tier1,,Index Exchange,,,830518,,
verywellfamily.com,mobile,mob-adhesive-banner-fixed/tier1,,OneMobile,,8a9691af018180ffdca0026aa04c0041,8a9699180181811f0fc81fe1e6ab0064,,
verywellfamily.com,mobile,mob-adhesive-banner-fixed/tier1,,Pubmatic,158139,,4515284,,
verywellfamily.com,mobile,mob-adhesive-banner-fixed/tier1,,Roundel,382319,,,,
verywellfamily.com,mobile,mob-adhesive-banner-fixed/tier1,,Rubicon Project,7499,426898,2442850,,
verywellfamily.com,mobile,mob-adhesive-banner-fixed/tier1,,TrustX,,,351725,,
verywellfamily.com,mobile,mob-square-fixed/tier1,,AppNexus,,,25482960,,
verywellfamily.com,mobile,mob-square-fixed/tier1,,Index Exchange,,,830514,,
verywellfamily.com,mobile,mob-square-fixed/tier1,,OneMobile,,8a9691af018180ffdca0026aa04c0041,8a9699180181811f0fc81fe1e7ac0065,,
verywellfamily.com,mobile,mob-square-fixed/tier1,,Pubmatic,158139,,4515285,,
verywellfamily.com,mobile,mob-square-fixed/tier1,,Roundel,382319,,,,
verywellfamily.com,mobile,mob-square-fixed/tier1,,Rubicon Project,7499,426898,2442852,,
verywellfamily.com,mobile,mob-square-fixed/tier1,,TrustX,,,351730,,
verywellfamily.com,mobile,mob-square-fixed/tier2,,AppNexus,,,25482961,,
verywellfamily.com,mobile,mob-square-fixed/tier2,,Index Exchange,,,830513,,
verywellfamily.com,mobile,mob-square-fixed/tier2,,OneMobile,,8a9691af018180ffdca0026aa04c0041,8a9691530181816c028c6db0509d0071,,
verywellfamily.com,mobile,mob-square-fixed/tier2,,Pubmatic,158139,,4515286,,
verywellfamily.com,mobile,mob-square-fixed/tier2,,Roundel,382319,,,,
verywellfamily.com,mobile,mob-square-fixed/tier2,,Rubicon Project,7499,426898,2442854,,
verywellfamily.com,mobile,mob-square-fixed/tier2,,TrustX,,,351726,,
verywellfamily.com,mobile,mob-square-fixed/tier3,,AppNexus,,,25482962,,
verywellfamily.com,mobile,mob-square-fixed/tier3,,Index Exchange,,,830519,,
verywellfamily.com,mobile,mob-square-fixed/tier3,,OneMobile,,8a9691af018180ffdca0026aa04c0041,8a9699180181811f0fc81fe1e9bf0067,,
verywellfamily.com,mobile,mob-square-fixed/tier3,,Pubmatic,158139,,4515287,,
verywellfamily.com,mobile,mob-square-fixed/tier3,,Roundel,382319,,,,
verywellfamily.com,mobile,mob-square-fixed/tier3,,Rubicon Project,7499,426898,2442856,,
verywellfamily.com,mobile,mob-square-fixed/tier3,,TrustX,,,351727,,
verywellfamily.com,mobile,mob-square-fixed/tier4,,AppNexus,,,25482963,,
verywellfamily.com,mobile,mob-square-fixed/tier4,,Index Exchange,,,830522,,
verywellfamily.com,mobile,mob-square-fixed/tier4,,OneMobile,,8a9691af018180ffdca0026aa04c0041,8a96954b0181816c07786db052ea008d,,
verywellfamily.com,mobile,mob-square-fixed/tier4,,Pubmatic,158139,,4515288,,
verywellfamily.com,mobile,mob-square-fixed/tier4,,Roundel,382319,,,,
verywellfamily.com,mobile,mob-square-fixed/tier4,,Rubicon Project,7499,426898,2442858,,
verywellfamily.com,mobile,mob-square-fixed/tier4,,TrustX,,,351728,,
verywellfamily.com,mobile,mob-square-flex/tier1,,AppNexus,,,25482964,,
verywellfamily.com,mobile,mob-square-flex/tier1,,Index Exchange,,,830520,,
verywellfamily.com,mobile,mob-square-flex/tier1,,OneMobile,,8a9691af018180ffdca0026aa04c0041,8a9699180181811f0fc81fe1ebd60069,,
verywellfamily.com,mobile,mob-square-flex/tier1,,Pubmatic,158139,,4515289,,
verywellfamily.com,mobile,mob-square-flex/tier1,,Roundel,382319,,,,
verywellfamily.com,mobile,mob-square-flex/tier1,,Rubicon Project,7499,426898,2442860,,
verywellfamily.com,mobile,mob-square-flex/tier1,,TrustX,,,351729,,
verywellfamily.com,mobile,mob-square-flex/tier2,,AppNexus,,,25482965,,
verywellfamily.com,mobile,mob-square-flex/tier2,,Index Exchange,,,830523,,
verywellfamily.com,mobile,mob-square-flex/tier2,,OneMobile,,8a9691af018180ffdca0026aa04c0041,8a9691540181811f14661fe1ed22003b,,
verywellfamily.com,mobile,mob-square-flex/tier2,,Pubmatic,158139,,4515290,,
verywellfamily.com,mobile,mob-square-flex/tier2,,Roundel,382319,,,,
verywellfamily.com,mobile,mob-square-flex/tier2,,Rubicon Project,7499,426898,2442862,,
verywellfamily.com,mobile,mob-square-flex/tier2,,TrustX,,,351731,,
verywellfamily.com,mobile,mob-square-flex/tier3,,AppNexus,,,25482966,,
verywellfamily.com,mobile,mob-square-flex/tier3,,Index Exchange,,,830524,,
verywellfamily.com,mobile,mob-square-flex/tier3,,OneMobile,,8a9691af018180ffdca0026aa04c0041,8a9699180181811f0fc81fe1ee37006a,,
verywellfamily.com,mobile,mob-square-flex/tier3,,Pubmatic,158139,,4515291,,
verywellfamily.com,mobile,mob-square-flex/tier3,,Roundel,382319,,,,
verywellfamily.com,mobile,mob-square-flex/tier3,,Rubicon Project,7499,426898,2442864,,
verywellfamily.com,mobile,mob-square-flex/tier3,,TrustX,,,351732,,
verywellfamily.com,mobile,mob-square-flex/tier4,,AppNexus,,,25482967,,
verywellfamily.com,mobile,mob-square-flex/tier4,,Index Exchange,,,830525,,
verywellfamily.com,mobile,mob-square-flex/tier4,,OneMobile,,8a9691af018180ffdca0026aa04c0041,8a9699180181811f0fc81fe1ef40006b,,
verywellfamily.com,mobile,mob-square-flex/tier4,,Pubmatic,158139,,4515292,,
verywellfamily.com,mobile,mob-square-flex/tier4,,Roundel,382319,,,,
verywellfamily.com,mobile,mob-square-flex/tier4,,Rubicon Project,7499,426898,2442866,,
verywellfamily.com,mobile,mob-square-flex/tier4,,TrustX,,,351733,,
verywellfamily.com,mobile,mob-squarefooter-fixed/tier1,,AppNexus,,,25482960,,
verywellfamily.com,mobile,mob-squarefooter-fixed/tier1,,Index Exchange,,,830514,,
verywellfamily.com,mobile,mob-squarefooter-fixed/tier1,,OneMobile,,8a9691af018180ffdca0026aa04c0041,8a9699180181811f0fc81fe1e7ac0065,,
verywellfamily.com,mobile,mob-squarefooter-fixed/tier1,,Pubmatic,158139,,4515285,,
verywellfamily.com,mobile,mob-squarefooter-fixed/tier1,,Roundel,382319,,,,
verywellfamily.com,mobile,mob-squarefooter-fixed/tier1,,Rubicon Project,7499,426898,2442852,,
verywellfamily.com,mobile,mob-squarefooter-fixed/tier1,,TrustX,,,351730,,
verywellfamily.com,mobile,mob-squarefooter-fixed/tier2,,AppNexus,,,25482961,,
verywellfamily.com,mobile,mob-squarefooter-fixed/tier2,,Index Exchange,,,830513,,
verywellfamily.com,mobile,mob-squarefooter-fixed/tier2,,OneMobile,,8a9691af018180ffdca0026aa04c0041,8a9691530181816c028c6db0509d0071,,
verywellfamily.com,mobile,mob-squarefooter-fixed/tier2,,Pubmatic,158139,,4515286,,
verywellfamily.com,mobile,mob-squarefooter-fixed/tier2,,Roundel,382319,,,,
verywellfamily.com,mobile,mob-squarefooter-fixed/tier2,,Rubicon Project,7499,426898,2442854,,
verywellfamily.com,mobile,mob-squarefooter-fixed/tier2,,TrustX,,,351726,,
verywellfamily.com,mobile,mob-squarefooter-fixed/tier3,,AppNexus,,,25482962,,
verywellfamily.com,mobile,mob-squarefooter-fixed/tier3,,Index Exchange,,,830519,,
verywellfamily.com,mobile,mob-squarefooter-fixed/tier3,,OneMobile,,8a9691af018180ffdca0026aa04c0041,8a9699180181811f0fc81fe1e9bf0067,,
